curso,sem,ano,disc,final
ECO,19.2,19,MACROECONOMIA ABERTA,8.83
ECO,19.2,19,MACROECONOMIA ABERTA,8.99
ECO,19.2,19,MACROECONOMIA ABERTA,8.06
ECO,19.2,19,MACROECONOMIA ABERTA,10
ECO,19.2,19,MACROECONOMIA ABERTA,7.18
ECO,19.2,19,MACROECONOMIA ABERTA,9.09
ECO,19.2,19,MACROECONOMIA ABERTA,10
ECO,19.2,19,MACROECONOMIA ABERTA,10
ECO,19.2,19,MACROECONOMIA ABERTA,7.28
ECO,19.2,19,MACROECONOMIA ABERTA,8.5
ECO,19.2,19,MACROECONOMIA ABERTA,8.94
ECO,19.2,19,MACROECONOMIA ABERTA,7.65
ECO,19.2,19,MACROECONOMIA ABERTA,7.69
ECO,19.2,19,MACROECONOMIA ABERTA,6.55
ECO,19.2,19,MACROECONOMIA ABERTA,7.24
ADM,22.1,22,MACROECONOMIA ABERTA,10
ADM,22.1,22,MACROECONOMIA ABERTA,8.44
ADM,22.1,22,MACROECONOMIA ABERTA,9.73
ADM,22.1,22,MACROECONOMIA ABERTA,4.49
ADM,22.1,22,MACROECONOMIA ABERTA,9.26
ADM,22.1,22,MACROECONOMIA ABERTA,9.96
ADM,22.1,22,MACROECONOMIA ABERTA,9.66
ADM,22.1,22,MACROECONOMIA ABERTA,3.85
ADM,22.1,22,MACROECONOMIA ABERTA,10
ADM,22.1,22,MACROECONOMIA ABERTA,10
ADM,22.1,22,MACROECONOMIA ABERTA,6.91
ADM,22.1,22,MACROECONOMIA ABERTA,7.17
ADM,22.1,22,MACROECONOMIA ABERTA,9.21
ADM,22.1,22,MACROECONOMIA ABERTA,10
ADM,22.1,22,MACROECONOMIA ABERTA,9.61
ADM,22.1,22,MACROECONOMIA ABERTA,9.05
ADM,22.1,22,MACROECONOMIA ABERTA,9.08
ADM,22.1,22,MACROECONOMIA ABERTA,8.38
ADM,22.1,22,MACROECONOMIA ABERTA,10
ADM,22.1,22,MACROECONOMIA ABERTA,10
ADM,22.1,22,MACROECONOMIA ABERTA,6.83
ADM,22.1,22,MACROECONOMIA ABERTA,6.74
ADM,22.1,22,MACROECONOMIA ABERTA,8.88
ADM,22.1,22,MACROECONOMIA ABERTA,8.83
ADM,22.1,22,MACROECONOMIA ABERTA,8.41
ADM,22.1,22,MACROECONOMIA ABERTA,6.15
ADM,22.1,22,MACROECONOMIA ABERTA,10
ADM,22.1,22,MACROECONOMIA ABERTA,6.22
ADM,22.1,22,MACROECONOMIA ABERTA,9.44
ADM,22.1,22,MACROECONOMIA ABERTA,8.66
ADM,22.1,22,MACROECONOMIA ABERTA,9
ADM,22.1,22,MACROECONOMIA ABERTA,8.24
ADM,22.1,22,MACROECONOMIA ABERTA,7.04
ADM,22.1,22,MACROECONOMIA ABERTA,8.25
ADM,22.1,22,MACROECONOMIA ABERTA,10
ADM,22.1,22,MACROECONOMIA ABERTA,8.64
ADM,22.1,22,MACROECONOMIA ABERTA,10
ADM,22.1,22,MACROECONOMIA ABERTA,7.53
ADM,22.1,22,MACROECONOMIA ABERTA,9
ADM,22.1,22,MACROECONOMIA ABERTA,10
ADM,22.1,22,MACROECONOMIA ABERTA,9.6
ADM,22.1,22,MACROECONOMIA ABERTA,4.91
ADM,22.1,22,MACROECONOMIA ABERTA,5.84
ADM,22.1,22,MACROECONOMIA ABERTA,8.4
ADM,22.1,22,MACROECONOMIA ABERTA,6.5
ADM,22.1,22,MACROECONOMIA ABERTA,8.03
ADM,22.1,22,MACROECONOMIA ABERTA,6.74
ADM,22.1,22,MACROECONOMIA ABERTA,10
ADM,22.1,22,MACROECONOMIA ABERTA,10
ADM,22.1,22,MACROECONOMIA ABERTA,9.17
ADM,22.2,22,MACROECONOMIA ABERTA,10
ADM,22.2,22,MACROECONOMIA ABERTA,7.64
ADM,22.2,22,MACROECONOMIA ABERTA,10
ADM,22.2,22,MACROECONOMIA ABERTA,6.71
ADM,22.2,22,MACROECONOMIA ABERTA,9.71
ADM,22.2,22,MACROECONOMIA ABERTA,7.95
ADM,22.2,22,MACROECONOMIA ABERTA,10
ADM,22.2,22,MACROECONOMIA ABERTA,9.58
ADM,22.2,22,MACROECONOMIA ABERTA,7.92
ADM,22.2,22,MACROECONOMIA ABERTA,9.75
ADM,22.2,22,MACROECONOMIA ABERTA,7.27
ADM,22.2,22,MACROECONOMIA ABERTA,10
ADM,22.2,22,MACROECONOMIA ABERTA,7.43
ADM,22.2,22,MACROECONOMIA ABERTA,6.84
ADM,22.2,22,MACROECONOMIA ABERTA,2.08
ADM,22.2,22,MACROECONOMIA ABERTA,4.85
ADM,22.2,22,MACROECONOMIA ABERTA,6.27
ADM,22.2,22,MACROECONOMIA ABERTA,8.91
ADM,22.2,22,MACROECONOMIA ABERTA,10
ADM,22.2,22,MACROECONOMIA ABERTA,9.6
ADM,22.2,22,MACROECONOMIA ABERTA,7.61
ADM,22.2,22,MACROECONOMIA ABERTA,6.1
ADM,22.2,22,MACROECONOMIA ABERTA,6.28
ADM,22.2,22,MACROECONOMIA ABERTA,9.11
ADM,22.2,22,MACROECONOMIA ABERTA,9.22
ADM,22.2,22,MACROECONOMIA ABERTA,6.28
ADM,22.2,22,MACROECONOMIA ABERTA,9.13
ADM,22.2,22,MACROECONOMIA ABERTA,9.67
ADM,22.2,22,MACROECONOMIA ABERTA,10
ADM,22.2,22,MACROECONOMIA ABERTA,8.2
ADM,22.2,22,MACROECONOMIA ABERTA,9.96
ADM,22.2,22,MACROECONOMIA ABERTA,9.34
ADM,22.2,22,MACROECONOMIA ABERTA,9.21
ADM,22.2,22,MACROECONOMIA ABERTA,9.64
ADM,22.2,22,MACROECONOMIA ABERTA,8.81
ADM,22.2,22,MACROECONOMIA ABERTA,10
ADM,22.2,22,MACROECONOMIA ABERTA,6.72
ADM,22.2,22,MACROECONOMIA ABERTA,9.71
ADM,22.2,22,MACROECONOMIA ABERTA,7.86
ADM,22.2,22,MACROECONOMIA ABERTA,10
ADM,22.2,22,MACROECONOMIA ABERTA,8.85
ADM,22.2,22,MACROECONOMIA ABERTA,5.13
ADM,22.2,22,MACROECONOMIA ABERTA,10
ADM,22.2,22,MACROECONOMIA ABERTA,7.92
ADM,22.2,22,MACROECONOMIA ABERTA,9.92
ADM,22.2,22,MACROECONOMIA ABERTA,9.18
ADM,22.2,22,MACROECONOMIA ABERTA,10
ADM,22.2,22,MACROECONOMIA ABERTA,7.18
ADM,22.2,22,MACROECONOMIA ABERTA,9.05
ADM,22.2,22,MACROECONOMIA ABERTA,10
ECO,22.1,22,MACROECONOMIA ABERTA,7.06
ECO,22.1,22,MACROECONOMIA ABERTA,7.42
ECO,22.1,22,MACROECONOMIA ABERTA,7.05
ECO,22.1,22,MACROECONOMIA ABERTA,9.56
ECO,22.1,22,MACROECONOMIA ABERTA,7.6
ECO,22.1,22,MACROECONOMIA ABERTA,10
ECO,22.1,22,MACROECONOMIA ABERTA,10
ECO,22.1,22,MACROECONOMIA ABERTA,9.34
ECO,22.1,22,MACROECONOMIA ABERTA,7.55
ECO,22.1,22,MACROECONOMIA ABERTA,10
ECO,22.1,22,MACROECONOMIA ABERTA,9.26
ECO,22.1,22,MACROECONOMIA ABERTA,10
ECO,22.1,22,MACROECONOMIA ABERTA,7.61
ECO,22.1,22,MACROECONOMIA ABERTA,10
ECO,22.1,22,MACROECONOMIA ABERTA,10
ECO,22.1,22,MACROECONOMIA ABERTA,10
ECO,22.1,22,MACROECONOMIA ABERTA,10
ECO,22.1,22,MACROECONOMIA ABERTA,10
ECO,22.1,22,MACROECONOMIA ABERTA,9.61
ECO,22.1,22,MACROECONOMIA ABERTA,7.02
ECO,22.2,22,MACROECONOMIA ABERTA,5.73
ECO,22.2,22,MACROECONOMIA ABERTA,8.82
ECO,22.2,22,MACROECONOMIA ABERTA,9.81
ECO,22.2,22,MACROECONOMIA ABERTA,8.34
ECO,22.2,22,MACROECONOMIA ABERTA,7.98
ECO,22.2,22,MACROECONOMIA ABERTA,9.15
ECO,22.2,22,MACROECONOMIA ABERTA,8.39
ECO,22.2,22,MACROECONOMIA ABERTA,9.66
ECO,22.2,22,MACROECONOMIA ABERTA,10
ECO,22.2,22,MACROECONOMIA ABERTA,7.11
ECO,22.2,22,MACROECONOMIA ABERTA,8.69
ECO,22.2,22,MACROECONOMIA ABERTA,6.64
ECO,22.2,22,MACROECONOMIA ABERTA,10
ECO,22.2,22,MACROECONOMIA ABERTA,9.98
ECO,22.2,22,MACROECONOMIA ABERTA,10
ECO,22.2,22,MACROECONOMIA ABERTA,10
ECO,22.2,22,MACROECONOMIA ABERTA,10
ECO,22.2,22,MACROECONOMIA ABERTA,10
ECO,22.2,22,MACROECONOMIA ABERTA,10
ECO,22.2,22,MACROECONOMIA ABERTA,6.04
ADM,18.1,18,INFERENCIA ESTATISTICA,3.46
ADM,18.1,18,INFERENCIA ESTATISTICA,7.34
ADM,18.1,18,INFERENCIA ESTATISTICA,-1.35
ADM,18.1,18,INFERENCIA ESTATISTICA,5.99
ADM,18.1,18,INFERENCIA ESTATISTICA,4.82
ADM,18.1,18,INFERENCIA ESTATISTICA,5.61
ADM,18.1,18,INFERENCIA ESTATISTICA,6.98
ADM,18.1,18,INFERENCIA ESTATISTICA,1.34
ADM,18.1,18,INFERENCIA ESTATISTICA,10
ADM,18.1,18,INFERENCIA ESTATISTICA,4.76
ADM,18.1,18,INFERENCIA ESTATISTICA,5.12
ADM,18.1,18,INFERENCIA ESTATISTICA,0.77
ADM,18.1,18,INFERENCIA ESTATISTICA,3.24
ADM,18.1,18,INFERENCIA ESTATISTICA,4.68
ADM,18.1,18,INFERENCIA ESTATISTICA,2.73
ADM,18.1,18,INFERENCIA ESTATISTICA,9.23
ADM,18.1,18,INFERENCIA ESTATISTICA,9.27
ADM,18.1,18,INFERENCIA ESTATISTICA,4.81
ADM,18.1,18,INFERENCIA ESTATISTICA,6.09
ADM,18.1,18,INFERENCIA ESTATISTICA,4.22
ADM,18.1,18,INFERENCIA ESTATISTICA,8.44
ADM,18.1,18,INFERENCIA ESTATISTICA,6.31
ADM,18.1,18,INFERENCIA ESTATISTICA,7.9
ADM,18.1,18,INFERENCIA ESTATISTICA,9.86
ADM,18.1,18,INFERENCIA ESTATISTICA,6.07
ADM,18.1,18,INFERENCIA ESTATISTICA,6.69
ADM,18.1,18,INFERENCIA ESTATISTICA,5.83
ADM,18.1,18,INFERENCIA ESTATISTICA,9.99
ADM,18.1,18,INFERENCIA ESTATISTICA,9.34
ADM,18.1,18,INFERENCIA ESTATISTICA,3.63
ADM,18.1,18,INFERENCIA ESTATISTICA,9.28
ADM,18.1,18,INFERENCIA ESTATISTICA,6.8
ADM,18.1,18,INFERENCIA ESTATISTICA,3.99
ADM,18.1,18,INFERENCIA ESTATISTICA,6.15
ADM,18.1,18,INFERENCIA ESTATISTICA,9.85
ADM,18.1,18,INFERENCIA ESTATISTICA,7.07
ADM,18.1,18,INFERENCIA ESTATISTICA,6.06
ADM,18.1,18,INFERENCIA ESTATISTICA,2.62
ADM,18.1,18,INFERENCIA ESTATISTICA,5.93
ADM,18.1,18,INFERENCIA ESTATISTICA,6.87
ADM,18.1,18,INFERENCIA ESTATISTICA,9.73
ADM,18.1,18,INFERENCIA ESTATISTICA,6.95
ADM,18.1,18,INFERENCIA ESTATISTICA,9.11
ADM,18.1,18,INFERENCIA ESTATISTICA,4.7
ADM,18.1,18,INFERENCIA ESTATISTICA,2.37
ADM,18.1,18,INFERENCIA ESTATISTICA,9.09
ADM,18.1,18,INFERENCIA ESTATISTICA,8.06
ADM,18.1,18,INFERENCIA ESTATISTICA,5.73
ADM,18.1,18,INFERENCIA ESTATISTICA,3.89
ADM,18.1,18,INFERENCIA ESTATISTICA,5.16
ADM,18.2,18,INFERENCIA ESTATISTICA,7.66
ADM,18.2,18,INFERENCIA ESTATISTICA,7.84
ADM,18.2,18,INFERENCIA ESTATISTICA,4.71
ADM,18.2,18,INFERENCIA ESTATISTICA,8.87
ADM,18.2,18,INFERENCIA ESTATISTICA,6.32
ADM,18.2,18,INFERENCIA ESTATISTICA,7.28
ADM,18.2,18,INFERENCIA ESTATISTICA,10
ADM,18.2,18,INFERENCIA ESTATISTICA,6.31
ADM,18.2,18,INFERENCIA ESTATISTICA,10
ADM,18.2,18,INFERENCIA ESTATISTICA,10
ADM,18.2,18,INFERENCIA ESTATISTICA,8.69
ADM,18.2,18,INFERENCIA ESTATISTICA,3.92
ADM,18.2,18,INFERENCIA ESTATISTICA,6.82
ADM,18.2,18,INFERENCIA ESTATISTICA,7.97
ADM,18.2,18,INFERENCIA ESTATISTICA,6.77
ADM,18.2,18,INFERENCIA ESTATISTICA,10
ADM,18.2,18,INFERENCIA ESTATISTICA,9.57
ADM,18.2,18,INFERENCIA ESTATISTICA,6.05
ADM,18.2,18,INFERENCIA ESTATISTICA,3.71
ADM,18.2,18,INFERENCIA ESTATISTICA,7.54
ADM,18.2,18,INFERENCIA ESTATISTICA,5.84
ADM,18.2,18,INFERENCIA ESTATISTICA,6.62
ADM,18.2,18,INFERENCIA ESTATISTICA,4.46
ADM,18.2,18,INFERENCIA ESTATISTICA,10
ADM,18.2,18,INFERENCIA ESTATISTICA,8.28
ADM,18.2,18,INFERENCIA ESTATISTICA,8.33
ADM,18.2,18,INFERENCIA ESTATISTICA,8.75
ADM,18.2,18,INFERENCIA ESTATISTICA,4.11
ADM,18.2,18,INFERENCIA ESTATISTICA,3.59
ADM,18.2,18,INFERENCIA ESTATISTICA,4.22
ADM,18.2,18,INFERENCIA ESTATISTICA,5.34
ADM,18.2,18,INFERENCIA ESTATISTICA,9.86
ADM,18.2,18,INFERENCIA ESTATISTICA,6.72
ADM,18.2,18,INFERENCIA ESTATISTICA,2.99
ADM,18.2,18,INFERENCIA ESTATISTICA,2.01
ADM,18.2,18,INFERENCIA ESTATISTICA,5.29
ADM,18.2,18,INFERENCIA ESTATISTICA,10
ADM,18.2,18,INFERENCIA ESTATISTICA,4.83
ADM,18.2,18,INFERENCIA ESTATISTICA,9.51
ADM,18.2,18,INFERENCIA ESTATISTICA,9.24
ADM,18.2,18,INFERENCIA ESTATISTICA,8.11
ADM,18.2,18,INFERENCIA ESTATISTICA,-0.43
ADM,18.2,18,INFERENCIA ESTATISTICA,3.49
ADM,18.2,18,INFERENCIA ESTATISTICA,3.48
ADM,18.2,18,INFERENCIA ESTATISTICA,10
ADM,18.2,18,INFERENCIA ESTATISTICA,7.48
ADM,18.2,18,INFERENCIA ESTATISTICA,7.58
ADM,18.2,18,INFERENCIA ESTATISTICA,5.51
ADM,18.2,18,INFERENCIA ESTATISTICA,8.97
ADM,18.2,18,INFERENCIA ESTATISTICA,5.44
ECO,18.1,18,INFERENCIA ESTATISTICA,4.89
ECO,18.1,18,INFERENCIA ESTATISTICA,0.25
ECO,18.1,18,INFERENCIA ESTATISTICA,0.22
ECO,18.1,18,INFERENCIA ESTATISTICA,3.67
ECO,18.1,18,INFERENCIA ESTATISTICA,7.89
ECO,18.1,18,INFERENCIA ESTATISTICA,6.35
ECO,18.1,18,INFERENCIA ESTATISTICA,10
ECO,18.1,18,INFERENCIA ESTATISTICA,4.92
ECO,18.1,18,INFERENCIA ESTATISTICA,5.12
ECO,18.1,18,INFERENCIA ESTATISTICA,5.16
ECO,18.1,18,INFERENCIA ESTATISTICA,5.25
ECO,18.1,18,INFERENCIA ESTATISTICA,9.99
ECO,18.1,18,INFERENCIA ESTATISTICA,5.5
ECO,18.1,18,INFERENCIA ESTATISTICA,2.36
ECO,18.1,18,INFERENCIA ESTATISTICA,6.65
ECO,18.1,18,INFERENCIA ESTATISTICA,4.56
ECO,18.1,18,INFERENCIA ESTATISTICA,1.44
ECO,18.1,18,INFERENCIA ESTATISTICA,8.05
ECO,18.1,18,INFERENCIA ESTATISTICA,5.6
ECO,18.1,18,INFERENCIA ESTATISTICA,10
ECO,18.1,18,INFERENCIA ESTATISTICA,-1.48
ECO,18.1,18,INFERENCIA ESTATISTICA,10
ECO,18.1,18,INFERENCIA ESTATISTICA,7.57
ECO,18.1,18,INFERENCIA ESTATISTICA,7.9
ECO,18.1,18,INFERENCIA ESTATISTICA,10
ECO,18.2,18,INFERENCIA ESTATISTICA,9.27
ECO,18.2,18,INFERENCIA ESTATISTICA,8.66
ECO,18.2,18,INFERENCIA ESTATISTICA,4.38
ECO,18.2,18,INFERENCIA ESTATISTICA,7.64
ECO,18.2,18,INFERENCIA ESTATISTICA,4.45
ECO,18.2,18,INFERENCIA ESTATISTICA,4.52
ECO,18.2,18,INFERENCIA ESTATISTICA,9.19
ECO,18.2,18,INFERENCIA ESTATISTICA,9.23
ECO,18.2,18,INFERENCIA ESTATISTICA,5.34
ECO,18.2,18,INFERENCIA ESTATISTICA,7.42
ECO,18.2,18,INFERENCIA ESTATISTICA,1.72
ECO,18.2,18,INFERENCIA ESTATISTICA,4.36
ECO,18.2,18,INFERENCIA ESTATISTICA,10
ECO,18.2,18,INFERENCIA ESTATISTICA,10
ECO,18.2,18,INFERENCIA ESTATISTICA,2.27
ECO,18.2,18,INFERENCIA ESTATISTICA,3.95
ECO,18.2,18,INFERENCIA ESTATISTICA,7.55
ECO,18.2,18,INFERENCIA ESTATISTICA,2.6
ECO,18.2,18,INFERENCIA ESTATISTICA,7.76
ECO,18.2,18,INFERENCIA ESTATISTICA,5.73
ECO,18.2,18,INFERENCIA ESTATISTICA,10
ECO,18.2,18,INFERENCIA ESTATISTICA,1.32
ECO,18.2,18,INFERENCIA ESTATISTICA,5.33
ECO,18.2,18,INFERENCIA ESTATISTICA,2.69
ECO,18.2,18,INFERENCIA ESTATISTICA,6.59
ADM,19.1,19,INFERENCIA ESTATISTICA,4.02
ADM,19.1,19,INFERENCIA ESTATISTICA,9.9
ADM,19.1,19,INFERENCIA ESTATISTICA,7.16
ADM,19.1,19,INFERENCIA ESTATISTICA,10
ADM,19.1,19,INFERENCIA ESTATISTICA,5.66
ADM,19.1,19,INFERENCIA ESTATISTICA,8.41
ADM,19.1,19,INFERENCIA ESTATISTICA,8.63
ADM,19.1,19,INFERENCIA ESTATISTICA,2.62
ADM,19.1,19,INFERENCIA ESTATISTICA,10
ADM,19.1,19,INFERENCIA ESTATISTICA,4.29
ADM,19.1,19,INFERENCIA ESTATISTICA,6.18
ADM,19.1,19,INFERENCIA ESTATISTICA,4.11
ADM,19.1,19,INFERENCIA ESTATISTICA,10
ADM,19.1,19,INFERENCIA ESTATISTICA,5.11
ADM,19.1,19,INFERENCIA ESTATISTICA,10
ADM,19.1,19,INFERENCIA ESTATISTICA,8.5
ADM,19.1,19,INFERENCIA ESTATISTICA,4.8
ADM,19.1,19,INFERENCIA ESTATISTICA,6.39
ADM,19.1,19,INFERENCIA ESTATISTICA,10
ADM,19.1,19,INFERENCIA ESTATISTICA,8.39
ADM,19.1,19,INFERENCIA ESTATISTICA,4.24
ADM,19.1,19,INFERENCIA ESTATISTICA,8.07
ADM,19.1,19,INFERENCIA ESTATISTICA,1.25
ADM,19.1,19,INFERENCIA ESTATISTICA,4.59
ADM,19.1,19,INFERENCIA ESTATISTICA,5.38
ADM,19.1,19,INFERENCIA ESTATISTICA,6
ADM,19.1,19,INFERENCIA ESTATISTICA,7.74
ADM,19.1,19,INFERENCIA ESTATISTICA,7.46
ADM,19.1,19,INFERENCIA ESTATISTICA,3.95
ADM,19.1,19,INFERENCIA ESTATISTICA,8.76
ADM,19.1,19,INFERENCIA ESTATISTICA,7.46
ADM,19.1,19,INFERENCIA ESTATISTICA,8.29
ADM,19.1,19,INFERENCIA ESTATISTICA,9
ADM,19.1,19,INFERENCIA ESTATISTICA,10
ADM,19.1,19,INFERENCIA ESTATISTICA,5.45
ADM,19.1,19,INFERENCIA ESTATISTICA,7.2
ADM,19.1,19,INFERENCIA ESTATISTICA,6.26
ADM,19.1,19,INFERENCIA ESTATISTICA,8.14
ADM,19.1,19,INFERENCIA ESTATISTICA,10
ADM,19.1,19,INFERENCIA ESTATISTICA,3.22
ADM,19.1,19,INFERENCIA ESTATISTICA,9.68
ADM,19.1,19,INFERENCIA ESTATISTICA,5.56
ADM,19.1,19,INFERENCIA ESTATISTICA,8.94
ADM,19.1,19,INFERENCIA ESTATISTICA,9.19
ADM,19.1,19,INFERENCIA ESTATISTICA,6.44
ADM,19.1,19,INFERENCIA ESTATISTICA,10
ADM,19.1,19,INFERENCIA ESTATISTICA,6.83
ADM,19.1,19,INFERENCIA ESTATISTICA,10
ADM,19.1,19,INFERENCIA ESTATISTICA,10
ADM,19.1,19,INFERENCIA ESTATISTICA,7.96
ADM,19.1,19,INFERENCIA ESTATISTICA,8.44
ADM,19.1,19,INFERENCIA ESTATISTICA,2.98
ADM,19.1,19,INFERENCIA ESTATISTICA,9.4
ADM,19.1,19,INFERENCIA ESTATISTICA,5.81
ADM,19.1,19,INFERENCIA ESTATISTICA,4.05
ADM,19.1,19,INFERENCIA ESTATISTICA,9.36
ADM,19.1,19,INFERENCIA ESTATISTICA,4.75
ADM,19.1,19,INFERENCIA ESTATISTICA,7.89
ADM,19.1,19,INFERENCIA ESTATISTICA,6.63
ADM,19.1,19,INFERENCIA ESTATISTICA,8.29
ADM,19.1,19,INFERENCIA ESTATISTICA,4.29
ADM,19.1,19,INFERENCIA ESTATISTICA,7.34
ADM,19.1,19,INFERENCIA ESTATISTICA,9.33
ADM,19.1,19,INFERENCIA ESTATISTICA,7.5
ADM,19.1,19,INFERENCIA ESTATISTICA,10
ADM,19.1,19,INFERENCIA ESTATISTICA,6.97
ADM,19.1,19,INFERENCIA ESTATISTICA,4.36
ADM,19.1,19,INFERENCIA ESTATISTICA,5.79
ADM,19.1,19,INFERENCIA ESTATISTICA,7.09
ADM,19.1,19,INFERENCIA ESTATISTICA,9.35
ADM,19.1,19,INFERENCIA ESTATISTICA,9.63
ADM,19.1,19,INFERENCIA ESTATISTICA,10
ADM,19.1,19,INFERENCIA ESTATISTICA,1.16
ADM,19.1,19,INFERENCIA ESTATISTICA,10
ADM,19.1,19,INFERENCIA ESTATISTICA,10
ADM,19.1,19,INFERENCIA ESTATISTICA,10
ADM,19.1,19,INFERENCIA ESTATISTICA,5.73
ADM,19.1,19,INFERENCIA ESTATISTICA,8.73
ADM,19.1,19,INFERENCIA ESTATISTICA,9.41
ADM,19.1,19,INFERENCIA ESTATISTICA,8.09
ADM,19.1,19,INFERENCIA ESTATISTICA,5.74
ADM,19.1,19,INFERENCIA ESTATISTICA,10
ADM,19.1,19,INFERENCIA ESTATISTICA,7.39
ADM,19.1,19,INFERENCIA ESTATISTICA,8.13
ADM,19.1,19,INFERENCIA ESTATISTICA,5.75
ADM,19.1,19,INFERENCIA ESTATISTICA,3.67
ADM,19.1,19,INFERENCIA ESTATISTICA,10
ADM,19.1,19,INFERENCIA ESTATISTICA,10
ADM,19.1,19,INFERENCIA ESTATISTICA,9.9
ADM,19.1,19,INFERENCIA ESTATISTICA,6.52
ADM,19.1,19,INFERENCIA ESTATISTICA,7.53
ADM,19.1,19,INFERENCIA ESTATISTICA,9.12
ADM,19.1,19,INFERENCIA ESTATISTICA,5.14
ADM,19.1,19,INFERENCIA ESTATISTICA,9.02
ADM,19.1,19,INFERENCIA ESTATISTICA,10
ADM,19.1,19,INFERENCIA ESTATISTICA,10
ADM,19.1,19,INFERENCIA ESTATISTICA,4.59
ADM,19.1,19,INFERENCIA ESTATISTICA,5.27
ADM,19.1,19,INFERENCIA ESTATISTICA,4.13
ADM,19.1,19,INFERENCIA ESTATISTICA,7.72
ADM,19.2,19,INFERENCIA ESTATISTICA,2.29
ADM,19.2,19,INFERENCIA ESTATISTICA,2.96
ADM,19.2,19,INFERENCIA ESTATISTICA,2.21
ADM,19.2,19,INFERENCIA ESTATISTICA,7.64
ADM,19.2,19,INFERENCIA ESTATISTICA,9.09
ADM,19.2,19,INFERENCIA ESTATISTICA,5.7
ADM,19.2,19,INFERENCIA ESTATISTICA,7.39
ADM,19.2,19,INFERENCIA ESTATISTICA,7.3
ADM,19.2,19,INFERENCIA ESTATISTICA,4.91
ADM,19.2,19,INFERENCIA ESTATISTICA,5.3
ADM,19.2,19,INFERENCIA ESTATISTICA,4.62
ADM,19.2,19,INFERENCIA ESTATISTICA,4.43
ADM,19.2,19,INFERENCIA ESTATISTICA,2.77
ADM,19.2,19,INFERENCIA ESTATISTICA,8.79
ADM,19.2,19,INFERENCIA ESTATISTICA,7.12
ADM,19.2,19,INFERENCIA ESTATISTICA,3.08
ADM,19.2,19,INFERENCIA ESTATISTICA,7.03
ADM,19.2,19,INFERENCIA ESTATISTICA,3.41
ADM,19.2,19,INFERENCIA ESTATISTICA,10
ADM,19.2,19,INFERENCIA ESTATISTICA,10
ADM,19.2,19,INFERENCIA ESTATISTICA,7.52
ADM,19.2,19,INFERENCIA ESTATISTICA,9.65
ADM,19.2,19,INFERENCIA ESTATISTICA,6.16
ADM,19.2,19,INFERENCIA ESTATISTICA,6.29
ADM,19.2,19,INFERENCIA ESTATISTICA,6.7
ADM,19.2,19,INFERENCIA ESTATISTICA,6.4
ADM,19.2,19,INFERENCIA ESTATISTICA,8.56
ADM,19.2,19,INFERENCIA ESTATISTICA,6.72
ADM,19.2,19,INFERENCIA ESTATISTICA,6.45
ADM,19.2,19,INFERENCIA ESTATISTICA,8.58
ADM,19.2,19,INFERENCIA ESTATISTICA,5.75
ADM,19.2,19,INFERENCIA ESTATISTICA,8.12
ADM,19.2,19,INFERENCIA ESTATISTICA,7.69
ADM,19.2,19,INFERENCIA ESTATISTICA,4.65
ADM,19.2,19,INFERENCIA ESTATISTICA,10
ADM,19.2,19,INFERENCIA ESTATISTICA,6.54
ADM,19.2,19,INFERENCIA ESTATISTICA,3.79
ADM,19.2,19,INFERENCIA ESTATISTICA,6.92
ADM,19.2,19,INFERENCIA ESTATISTICA,9.87
ADM,19.2,19,INFERENCIA ESTATISTICA,10
ADM,19.2,19,INFERENCIA ESTATISTICA,10
ADM,19.2,19,INFERENCIA ESTATISTICA,9.72
ADM,19.2,19,INFERENCIA ESTATISTICA,3.62
ADM,19.2,19,INFERENCIA ESTATISTICA,10
ADM,19.2,19,INFERENCIA ESTATISTICA,6.2
ADM,19.2,19,INFERENCIA ESTATISTICA,10
ADM,19.2,19,INFERENCIA ESTATISTICA,10
ADM,19.2,19,INFERENCIA ESTATISTICA,10
ADM,19.2,19,INFERENCIA ESTATISTICA,5.36
ADM,19.2,19,INFERENCIA ESTATISTICA,10
ECO,19.1,19,INFERENCIA ESTATISTICA,6.97
ECO,19.1,19,INFERENCIA ESTATISTICA,6.05
ECO,19.1,19,INFERENCIA ESTATISTICA,5.83
ECO,19.1,19,INFERENCIA ESTATISTICA,7.35
ECO,19.1,19,INFERENCIA ESTATISTICA,7.6
ECO,19.1,19,INFERENCIA ESTATISTICA,3.89
ECO,19.1,19,INFERENCIA ESTATISTICA,7.24
ECO,19.1,19,INFERENCIA ESTATISTICA,7.42
ECO,19.1,19,INFERENCIA ESTATISTICA,6.44
ECO,19.1,19,INFERENCIA ESTATISTICA,10
ECO,19.1,19,INFERENCIA ESTATISTICA,8.59
ECO,19.1,19,INFERENCIA ESTATISTICA,10
ECO,19.1,19,INFERENCIA ESTATISTICA,8.32
ECO,19.1,19,INFERENCIA ESTATISTICA,7.21
ECO,19.1,19,INFERENCIA ESTATISTICA,3.83
ECO,19.1,19,INFERENCIA ESTATISTICA,5.32
ECO,19.1,19,INFERENCIA ESTATISTICA,10
ECO,19.1,19,INFERENCIA ESTATISTICA,4.61
ECO,19.1,19,INFERENCIA ESTATISTICA,10
ECO,19.1,19,INFERENCIA ESTATISTICA,8.29
ECO,19.2,19,INFERENCIA ESTATISTICA,4.69
ECO,19.2,19,INFERENCIA ESTATISTICA,3.12
