age,gender,marriage_status,studies,dependents,last_usage_time,working,wage,type_housing,own_home,home_value,credit_cards_qty,cars_qty,score
47,M,solteiro,ensino fundam,1,39,1,100.3237162,5,0,0,1,0,540.9
46,F,solteiro,graduacao,1,38,1,17.23986492,3,0,0,1,0,316.8
50,F,solteiro,ensino medio,1,41,1,18.88467202,2,1,188,1,1,388.8
42,F,casado,ensino medio,5,35,1,66.67472043,2,1,418,1,0,419
45,F,casado,mestrado,4,36,0,0,6,0,0,1,1,389.6
64,F,casado,graduacao,1,54,1,72.4486663,4,0,0,1,0,457
46,M,casado,ensino medio,2,38,1,97.10603347,4,0,0,1,0,498
37,M,casado,mestrado,3,29,1,116.8792608,4,0,0,1,1,334
57,M,casado,ensino medio,4,48,1,199.0431242,4,0,0,1,1,462
53,F,solteiro,ensino fundam,0,44,1,68.44596719,5,0,0,1,1,438.3
36,F,casado,mestrado,2,29,1,21.16248543,2,1,464,1,0,417
37,M,solteiro,doutorado,0,28,1,121.7199003,6,0,0,1,1,487.8
48,M,casado,graduacao,4,40,1,102.5772581,5,0,0,1,2,637
39,M,solteiro,ensino medio,0,32,1,63.96654284,6,0,0,1,0,361.8
36,F,casado,ensino medio,2,29,1,33.3339168,1,1,1240,1,1,726
46,F,casado,ensino medio,3,39,0,0,5,0,0,1,0,360.8
48,M,casado,ensino fundam,3,39,1,124.6205504,3,1,266,1,1,375
40,F,casado,mestrado,3,33,1,18.64118507,5,0,0,1,0,291
59,F,divorciado,mestrado,1,52,0,0,1,1,556,1,1,500.8
61,F,solteiro,ensino fundam,0,54,1,30.78559977,2,1,755,1,1,679.5
62,F,solteiro,ensino medio,0,54,1,26.87285398,1,1,547,1,0,512.1
47,M,casado,ensino medio,3,40,1,21.16991719,6,0,0,1,0,487
40,M,casado,ensino medio,4,33,1,20.50649922,3,1,413,1,0,363
52,F,solteiro,ensino medio,0,43,0,0,3,0,0,1,1,457.92
51,F,solteiro,ensino medio,0,41,1,73.28270806,3,0,0,1,1,631.8
29,F,solteiro,graduacao,0,22,1,17.63529686,3,0,0,1,0,300.6
46,F,divorciado,mestrado,4,40,1,132.72212,5,0,0,1,1,649
54,F,solteiro,graduacao,1,44,1,75.01822984,2,1,524,1,1,557.1
48,F,na,ensino medio,3,43,1,117.6837686,2,1,1308,1,0,667
46,F,casado,ensino medio,2,36,1,21.00811919,6,0,0,1,2,528
32,M,solteiro,graduacao,0,25,1,132.4579575,2,1,1447,1,1,621.9
48,M,casado,graduacao,3,41,1,123.5984308,1,1,231,1,0,335
37,F,casado,graduacao,3,28,1,60.2117671,5,0,0,1,1,327
42,F,solteiro,ensino fundam,1,33,1,22.16912362,2,1,462,1,1,468.9
36,F,casado,ensino medio,5,27,1,17.04955779,3,1,184,1,1,384
49,F,solteiro,ensino fundam,0,40,1,67.05316096,1,1,252,1,1,376.2
43,M,solteiro,ensino medio,0,34,1,122.7941867,4,0,0,2,1,526.5
51,F,casado,mestrado,2,42,1,22.08424155,6,0,0,1,1,579
61,F,casado,ensino medio,0,53,1,76.63298961,4,0,0,1,1,589
57,M,divorciado,doutorado,2,50,1,200.207797,4,0,0,1,0,517.65
43,M,casado,mestrado,3,42,1,210.7029136,1,1,1574,1,1,854.9
44,M,divorciado,mestrado,2,37,1,98.34652238,2,1,480,1,0,540
56,M,casado,mestrado,1,49,1,204.0163584,4,0,0,1,0,675.68
49,M,na,mestrado,2,41,1,132.7372606,5,0,0,1,1,590
46,F,solteiro,ensino medio,1,39,1,17.97708362,5,0,0,1,0,304.2
53,F,solteiro,graduacao,0,44,1,68.92676424,1,1,228,1,1,446.4
45,M,casado,doutorado,4,36,1,129.3166045,2,1,460,1,1,542
34,M,solteiro,ensino medio,0,27,1,17.8156683,5,0,0,1,0,339.3
42,M,casado,graduacao,3,41,1,144.8806419,3,0,0,2,1,872
51,M,casado,ensino medio,2,50,1,88.4582315,1,1,1437,1,1,774
45,M,solteiro,mestrado,0,37,1,181.6470101,4,0,0,1,0,316.107
51,F,casado,mestrado,3,42,1,23.65305288,3,1,451,1,1,585
39,F,casado,ensino medio,1,27,1,21.01122168,4,0,0,1,0,420
31,M,casado,doutorado,1,21,1,82.64166639,5,0,0,1,0,234
38,M,solteiro,ensino medio,0,31,1,91.98837135,5,0,0,2,0,459
50,F,casado,graduacao,1,41,1,21.65316375,6,0,0,1,0,418
50,F,casado,ensino fundam,3,45,0,0,2,1,791,1,0,579.2
42,F,casado,ensino medio,3,33,1,67.04347923,2,1,403,1,1,514
50,M,solteiro,ensino medio,0,41,1,133.8037436,3,0,0,1,1,528.3
46,M,casado,graduacao,3,37,1,124.4474605,4,0,0,1,1,495
34,F,solteiro,ensino fundam,0,25,1,18.56762286,3,0,0,1,1,414
42,M,divorciado,graduacao,4,35,1,89.3857398,5,0,0,1,0,277
53,M,na,mestrado,1,47,1,201.8543456,4,0,0,1,1,655.08
30,M,solteiro,ensino fundam,0,22,1,93.08226299,6,0,0,1,0,431.1
49,M,casado,ensino fundam,3,42,1,130.3663543,6,0,0,1,0,420
31,M,solteiro,graduacao,0,25,1,80.56778549,3,0,0,1,0,650.7
38,M,solteiro,mestrado,0,30,1,121.2791793,6,0,0,1,0,432.9
34,M,divorciado,mestrado,3,25,1,171.6246203,4,0,0,1,1,442.9
39,F,casado,graduacao,3,30,1,21.09385805,3,1,420,1,1,478
51,M,solteiro,graduacao,0,44,1,132.8262841,6,0,0,1,0,490.5
42,M,casado,ensino medio,3,37,1,133.5142747,1,1,793,1,0,693
57,F,solteiro,mestrado,1,48,1,23.09205892,5,0,0,1,1,531.9
60,F,casado,ensino medio,2,52,0,0,1,1,520,1,1,475.2
51,F,solteiro,ensino fundam,0,42,1,23.22611108,3,0,0,1,1,523.8
47,F,casado,doutorado,5,39,1,65.19151051,6,0,0,1,1,412
49,M,divorciado,ensino fundam,4,41,1,66.62476615,3,1,292,1,1,418
44,M,casado,doutorado,2,36,1,128.9973213,1,1,485,1,1,558
50,M,solteiro,ensino medio,0,42,1,95.83751842,4,0,0,1,0,440.1
52,M,casado,mestrado,1,46,1,200.1571148,5,0,0,1,0,618
56,F,casado,ensino medio,1,47,1,23.88815435,4,0,0,1,1,570
43,F,casado,ensino medio,4,34,1,16.98538522,4,0,0,1,1,367
37,M,casado,ensino medio,1,32,1,109.2647117,5,0,0,1,0,736
48,M,casado,ensino medio,2,41,1,133.962211,6,0,0,1,1,712
52,F,solteiro,ensino medio,1,43,1,23.92220715,3,0,0,1,1,560.7
56,F,casado,ensino medio,1,49,0,0,2,1,414,1,1,484
36,M,solteiro,ensino medio,0,25,1,173.4398338,4,0,0,1,1,356.4
44,F,casado,mestrado,4,37,0,0,6,0,0,1,0,318.4
45,M,casado,ensino medio,4,36,1,94.69717656,6,0,0,1,1,497
34,M,casado,ensino medio,2,25,1,170.0422374,4,0,0,1,1,410
53,M,solteiro,ensino medio,0,44,1,98.52886507,6,0,0,1,1,424.8
46,M,casado,ensino fundam,3,37,1,191.9711725,6,0,0,1,1,533
51,M,solteiro,graduacao,0,43,1,135.4581695,3,0,0,1,0,562.5
40,F,solteiro,graduacao,0,32,1,21.53622232,4,0,0,1,0,414
55,M,solteiro,mestrado,0,45,1,104.4363724,6,0,0,1,1,541.8
58,M,solteiro,ensino fundam,0,50,1,71.46393094,3,0,0,1,0,478.8
62,F,casado,graduacao,1,55,0,0,2,1,225,1,0,299.2
56,M,casado,ensino fundam,3,48,1,195.8306645,3,1,266,1,1,361
53,M,solteiro,mestrado,0,46,1,134.9709949,6,0,0,1,0,538.2
32,M,casado,doutorado,0,24,1,85.39401069,6,0,0,1,1,358
40,F,casado,ensino medio,2,31,1,66.3984425,3,1,422,1,1,515
48,M,solteiro,doutorado,0,39,1,64.01233439,6,0,0,1,1,357.3
59,M,solteiro,mestrado,0,48,1,71.57940405,4,0,0,1,1,567.9
56,M,casado,ensino medio,3,47,1,133.9027495,3,1,179,1,1,494
29,M,casado,mestrado,1,22,1,75.91559387,1,1,1491,1,1,717
56,F,solteiro,ensino medio,0,46,1,74.44206114,4,0,0,1,1,543.6
57,F,casado,graduacao,3,46,0,0,2,1,261,1,2,447.2
65,F,casado,ensino medio,0,53,1,21.04718832,6,0,0,1,1,529
51,F,solteiro,ensino medio,0,44,1,70.59109232,5,0,0,1,0,387
44,F,solteiro,mestrado,1,33,1,85.84707648,1,1,1480,1,1,665.1
55,F,divorciado,ensino medio,2,48,1,22.38335516,5,0,0,1,0,491
48,F,na,mestrado,2,40,1,21.53280057,3,1,366,1,1,445
49,M,solteiro,ensino medio,0,40,1,129.9098866,2,1,351,1,1,440.1
57,M,solteiro,ensino medio,0,46,1,203.1649101,3,0,0,1,1,567
42,F,casado,ensino medio,3,30,1,27.3102881,2,1,787,1,1,550
54,F,solteiro,graduacao,0,45,1,24.78826446,1,1,498,1,1,533.7
38,F,casado,graduacao,3,30,0,0,4,0,0,1,1,305.6
51,M,na,mestrado,3,45,1,134.5381672,5,0,0,1,1,629
42,M,casado,ensino fundam,4,34,1,90.93658567,3,1,193,1,1,340
42,M,solteiro,ensino medio,0,33,1,126.8043061,6,0,0,1,1,585
53,F,solteiro,graduacao,0,45,1,72.19125512,5,0,0,1,0,481.5
51,M,solteiro,graduacao,0,42,1,100.2473422,3,0,0,1,1,475.2
53,F,casado,ensino medio,1,45,1,72.60727279,6,0,0,1,1,546
61,M,casado,ensino medio,1,53,1,103.6704686,6,0,0,1,1,442
59,M,casado,mestrado,1,52,1,68.75657972,5,0,0,1,0,380
53,M,casado,ensino medio,1,44,1,136.5071554,3,1,448,1,1,561
48,M,casado,mestrado,3,38,1,131.7651629,3,1,346,1,2,667
38,F,solteiro,ensino medio,0,29,1,17.51030779,2,1,203,1,1,339.3
44,F,divorciado,mestrado,3,37,1,17.52870075,4,0,0,2,0,336
41,M,casado,ensino medio,2,34,1,127.4505771,3,1,509,1,0,623
55,F,solteiro,mestrado,0,45,1,20.3042651,3,0,0,1,1,507.6
62,M,na,ensino fundam,0,52,1,72.62508564,2,1,211,1,2,645
41,F,casado,mestrado,3,32,1,124.001144,2,1,193,1,0,524
54,F,casado,ensino medio,1,45,1,18.60044027,4,0,0,1,1,443
54,M,casado,ensino fundam,1,47,1,131.5318318,6,0,0,1,0,467
49,F,divorciado,doutorado,1,41,1,70.41284647,6,0,0,1,2,617
51,F,solteiro,ensino medio,0,42,0,0,4,0,0,1,1,444.96
33,F,solteiro,graduacao,0,26,0,0,6,0,0,1,0,240.48
43,F,casado,ensino medio,5,30,1,22.75571546,6,0,0,2,1,538
53,M,solteiro,graduacao,0,46,1,22.72481825,5,0,0,1,0,390.6
51,F,casado,graduacao,2,42,1,22.76633612,4,0,0,1,1,567
48,F,divorciado,ensino medio,2,47,1,22.74427743,1,1,1395,1,1,804
49,F,casado,ensino fundam,2,42,1,24.03782352,4,0,0,1,2,616
55,M,casado,ensino medio,3,48,1,102.9786365,3,1,338,1,0,482
34,F,solteiro,ensino medio,0,25,1,17.59020497,4,0,0,3,1,440.1
50,M,casado,graduacao,2,41,1,102.4701277,5,0,0,1,1,540
38,M,solteiro,ensino fundam,0,27,1,86.98465482,5,0,0,1,0,282.6
46,F,divorciado,ensino medio,5,37,1,23.02286002,3,1,462,1,1,578
35,F,divorciado,ensino fundam,3,27,1,21.24936588,4,0,0,1,1,410
30,F,solteiro,mestrado,0,19,0,0,3,0,0,1,1,449.28
32,M,divorciado,graduacao,2,25,1,85.11848851,6,0,0,1,0,323
44,M,solteiro,mestrado,0,37,1,129.6526693,3,0,0,2,1,640.8
40,M,casado,ensino medio,4,33,1,96.06680988,5,0,0,1,2,609
49,M,solteiro,ensino medio,1,43,1,151.1347455,1,1,1437,1,0,747.9
33,M,solteiro,mestrado,0,25,1,88.02009938,6,0,0,1,1,451.8
56,F,casado,graduacao,3,49,1,66.60915254,5,0,0,1,1,312
57,F,solteiro,ensino medio,0,47,1,23.62255556,5,0,0,1,1,576.9
43,M,na,graduacao,4,35,1,121.8100094,4,0,0,1,1,433
47,F,solteiro,mestrado,0,39,1,23.66399016,4,0,0,1,0,434.7
53,M,solteiro,doutorado,0,51,1,118.8579787,1,1,1203,2,1,785.7
60,M,solteiro,ensino medio,0,51,1,75.65930739,6,0,0,1,1,565.2
52,M,casado,graduacao,0,44,1,102.2401127,3,1,383,1,0,538
46,M,solteiro,doutorado,0,38,1,94.69270894,3,0,0,1,1,441
52,M,na,mestrado,3,42,1,194.6100284,2,1,260,1,2,572.68
39,M,solteiro,ensino fundam,0,30,1,62.03560591,3,0,0,1,1,411.3
46,F,casado,ensino fundam,3,37,0,0,3,1,470,1,1,472
40,M,solteiro,mestrado,0,32,1,59.92836726,4,0,0,2,0,359.1
47,F,solteiro,graduacao,0,36,1,70.3097967,6,0,0,1,1,543.6
49,F,solteiro,mestrado,1,42,1,23.14118825,4,0,0,1,0,467.1
52,F,casado,mestrado,3,44,1,22.90865129,6,0,0,1,1,564
52,M,solteiro,ensino fundam,0,46,1,128.6032952,6,0,0,1,0,389.7
39,M,solteiro,ensino medio,0,31,1,123.2303233,4,0,0,1,1,584.1
39,F,casado,mestrado,2,38,1,35.80950818,2,1,1338,2,1,804
49,F,solteiro,ensino fundam,0,42,1,23.13151816,4,0,0,1,0,499.5
39,M,casado,ensino fundam,2,32,1,88.89874005,6,0,0,1,0,363
36,M,casado,ensino medio,0,27,1,120.1627872,5,0,0,1,1,483
60,M,casado,graduacao,1,57,1,46.12028518,1,1,1649,2,1,880
58,M,casado,ensino medio,3,52,1,204.5076327,5,0,0,1,0,609
45,F,solteiro,graduacao,1,33,1,22.85396843,3,0,0,1,0,377.1
46,F,solteiro,ensino fundam,0,39,1,22.28014548,3,0,0,1,0,459.9
55,M,casado,graduacao,0,46,1,197.1556944,5,0,0,1,1,448
40,M,casado,mestrado,2,27,1,123.3849289,5,0,0,1,1,493
50,M,solteiro,ensino medio,0,43,1,96.99867567,4,0,0,1,0,462.6
41,M,solteiro,graduacao,0,34,1,125.352891,6,0,0,1,0,520.2
45,M,casado,graduacao,3,35,1,95.92480247,3,1,261,1,2,566
63,M,casado,graduacao,1,53,1,106.4229597,3,1,190,1,1,547
35,F,casado,mestrado,1,28,1,16.94072443,3,1,197,1,1,274
47,M,casado,ensino medio,1,40,1,69.08341015,3,1,485,1,1,479
57,F,casado,ensino medio,1,57,1,42.59957041,4,0,0,1,0,791
47,M,casado,ensino fundam,1,45,1,102.189845,5,0,0,2,2,751
42,F,casado,ensino fundam,3,34,1,20.29385076,4,0,0,1,1,446
43,F,divorciado,graduacao,3,35,1,18.7403342,3,1,229,1,1,456
37,F,solteiro,ensino fundam,0,29,1,18.70693379,6,0,0,1,1,437.4
44,F,casado,ensino medio,2,38,1,21.30535803,5,0,0,1,0,380
56,F,casado,graduacao,2,50,0,0,4,0,0,1,0,428.8
44,F,solteiro,ensino medio,1,32,1,16.9126475,6,0,0,1,1,361.8
35,M,solteiro,ensino medio,0,23,1,114.4494878,3,0,0,1,0,308.7
44,M,na,graduacao,2,44,1,104.6622431,1,1,749,2,1,769
46,M,na,graduacao,4,40,1,65.60807869,6,0,0,1,0,421
49,F,casado,ensino fundam,2,41,1,21.16613457,4,0,0,1,1,475
42,M,casado,doutorado,3,26,1,64.65284246,3,1,344,1,0,482
53,F,casado,ensino fundam,3,47,1,22.96563672,5,0,0,1,0,460
50,M,solteiro,ensino medio,0,43,1,133.152555,3,0,0,1,0,465.3
54,M,casado,graduacao,2,48,1,132.4005242,3,1,190,1,0,497
26,F,solteiro,mestrado,0,18,1,14.3629256,4,0,0,1,0,208.8
48,F,divorciado,mestrado,5,47,1,157.4876274,2,0,0,1,1,878
49,M,casado,mestrado,5,41,1,65.28113496,2,1,187,1,0,465
44,F,solteiro,mestrado,0,37,1,22.58748856,3,0,0,1,0,485.1
38,M,divorciado,ensino fundam,2,30,1,119.8105901,6,0,0,1,1,490
59,M,solteiro,graduacao,0,55,1,107.4754605,2,0,0,1,1,752.4
49,M,solteiro,ensino fundam,0,41,1,127.374084,1,1,183,1,1,446.4
45,M,casado,ensino fundam,2,34,1,95.97827056,4,0,0,1,2,683
64,F,solteiro,ensino medio,0,54,1,77.10746887,6,0,0,1,0,471.6
37,M,casado,ensino fundam,3,28,1,89.67221719,6,0,0,1,0,456
46,M,na,mestrado,3,39,1,130.0044752,1,1,451,1,1,536
36,F,casado,ensino fundam,4,29,0,0,5,0,0,1,1,301.6
55,F,casado,ensino fundam,2,49,0,0,6,0,0,1,0,379.2
35,F,casado,ensino fundam,4,27,1,18.47175602,6,0,0,1,0,441
43,M,na,ensino medio,5,35,1,66.92887677,3,1,440,1,1,541
52,F,casado,graduacao,3,45,1,68.75037108,2,1,241,1,1,456
33,M,divorciado,graduacao,1,27,1,61.28792567,6,0,0,1,0,389
39,F,solteiro,ensino medio,0,30,1,67.07233582,6,0,0,1,1,576.9
47,F,divorciado,ensino medio,3,38,1,23.35784429,3,1,474,1,2,572
45,F,casado,ensino medio,3,41,1,38.52374837,2,1,1435,1,0,695
50,M,casado,ensino medio,1,51,1,141.6379096,1,1,776,2,0,760
44,F,divorciado,ensino fundam,1,37,1,17.81759709,5,0,0,1,0,367
52,F,divorciado,graduacao,3,44,1,20.48196925,3,1,260,1,1,485
54,F,solteiro,ensino fundam,0,46,1,72.52723208,4,0,0,1,1,537.3
52,M,casado,ensino medio,3,44,1,194.2105715,5,0,0,1,1,514
65,F,solteiro,graduacao,0,53,1,25.95315759,3,0,0,1,1,594.9
59,M,solteiro,graduacao,0,52,1,136.8213756,3,0,0,1,0,410.4
61,M,casado,graduacao,1,54,1,69.45348916,2,1,284,1,1,436
47,M,divorciado,doutorado,1,40,1,93.61096658,5,0,0,1,1,409
39,M,solteiro,ensino medio,1,33,1,94.43163197,3,0,0,3,1,631.8
63,F,solteiro,ensino fundam,0,53,1,77.91091831,5,0,0,1,1,546.3
50,F,solteiro,mestrado,0,43,1,23.43608832,4,0,0,1,0,469.8
52,M,na,ensino fundam,3,48,1,204.7746496,4,0,0,1,2,765
37,M,na,graduacao,2,31,1,178.4958981,6,0,0,1,0,536
54,F,casado,ensino medio,3,48,0,0,5,0,0,1,0,415.2
39,M,divorciado,ensino medio,2,33,1,93.81723505,5,0,0,1,0,457
57,F,casado,graduacao,2,49,1,21.46555953,6,0,0,1,1,519
41,M,na,ensino medio,4,33,1,90.55943127,2,1,179,1,0,395
52,F,solteiro,graduacao,0,45,1,21.46990759,5,0,0,1,0,481.5
52,F,solteiro,graduacao,1,45,0,0,6,0,0,1,0,300.96
54,F,solteiro,ensino fundam,0,47,0,0,6,0,0,1,0,349.2
51,F,casado,doutorado,0,45,1,106.0952969,1,1,453,1,1,674
60,F,solteiro,ensino medio,0,54,0,0,3,0,0,1,1,511.2
40,F,solteiro,graduacao,0,34,1,71.62586994,2,1,801,1,0,448.2
36,F,solteiro,graduacao,0,29,1,21.91859951,4,0,0,1,0,426.6
47,M,casado,graduacao,4,42,1,61.82142842,6,0,0,1,0,246
38,F,casado,ensino fundam,2,30,1,21.06448644,1,1,427,1,1,489
58,M,casado,graduacao,1,51,1,101.831685,5,0,0,1,0,473
44,M,casado,mestrado,3,39,1,128.059845,5,0,0,2,1,661
47,F,na,graduacao,4,46,1,22.74490206,1,1,1398,1,1,853
41,F,solteiro,graduacao,0,31,1,67.25681145,4,0,0,1,1,534.6
48,F,casado,ensino medio,2,41,1,70.29865046,3,1,406,1,0,568
44,F,casado,ensino fundam,4,38,1,28.10125535,1,1,827,1,0,473
27,F,solteiro,ensino fundam,0,21,1,16.68420191,4,0,0,1,0,260.1
45,M,casado,doutorado,2,38,1,194.1130765,4,0,0,1,2,733.95
38,M,casado,mestrado,2,32,1,119.9598731,3,1,291,1,0,485
34,F,solteiro,doutorado,0,28,1,87.99666382,3,0,0,1,0,293.4
53,F,casado,graduacao,1,45,1,23.39384107,5,0,0,1,1,585
46,F,casado,ensino fundam,2,39,1,21.79057286,5,0,0,1,1,495
38,F,casado,ensino medio,4,30,1,61.3487936,4,0,0,1,1,344
32,F,divorciado,ensino medio,2,31,1,22.2401904,1,1,1520,2,1,867
40,M,casado,doutorado,4,31,1,91.33855188,3,1,174,1,2,568
48,M,na,graduacao,3,41,1,69.41581845,2,1,459,1,1,519
30,F,solteiro,graduacao,0,24,0,0,4,0,0,1,0,306.72
49,F,casado,ensino medio,1,45,1,37.51017894,2,1,1309,1,0,688
61,M,solteiro,doutorado,0,55,1,105.5390604,4,0,0,1,0,426.6
31,F,divorciado,ensino medio,0,23,0,0,3,1,433,1,1,390.4
51,M,solteiro,graduacao,1,45,1,195.2497957,6,0,0,1,1,616.5
34,M,casado,graduacao,3,26,1,58.6340088,6,0,0,1,1,376
58,F,casado,graduacao,2,53,1,20.68605423,3,1,241,1,0,341
45,M,divorciado,graduacao,3,39,1,96.67112228,4,0,0,1,0,500
34,M,casado,ensino medio,1,26,1,170.1513097,4,0,0,1,1,414
48,F,casado,ensino fundam,5,42,1,23.35726325,1,1,475,1,0,488
56,F,solteiro,mestrado,1,50,0,0,5,0,0,1,0,340.56
26,M,solteiro,ensino fundam,0,17,1,16.61765031,6,0,0,1,1,299.7
49,M,solteiro,doutorado,0,43,1,99.34194882,3,0,0,1,0,494.1
56,F,casado,ensino fundam,0,49,1,25.98131014,4,0,0,1,1,591
48,M,solteiro,graduacao,0,38,1,98.13773289,6,0,0,1,0,403.2
48,M,solteiro,ensino fundam,0,42,1,63.63267671,6,0,0,1,0,324.9
50,M,solteiro,mestrado,0,44,1,102.3563978,5,0,0,1,1,634.5
65,F,casado,ensino fundam,0,55,1,21.56408976,6,0,0,1,0,431
27,M,solteiro,doutorado,0,20,1,81.47305941,5,0,0,1,0,264.6
36,M,divorciado,doutorado,4,30,1,177.73722,4,0,0,1,0,690.9
52,M,casado,ensino fundam,3,45,1,199.3700386,3,1,401,1,0,577
48,M,divorciado,ensino medio,3,40,1,66.02983995,2,1,256,1,1,482
51,M,solteiro,doutorado,1,45,1,201.1863682,2,1,462,2,1,691.74
37,M,solteiro,ensino fundam,0,31,1,89.47055454,4,0,0,1,0,290.7
37,M,solteiro,ensino medio,0,31,0,0,4,0,0,1,0,232.56
50,M,casado,mestrado,3,43,1,98.09599633,2,1,188,1,0,568
56,F,casado,ensino fundam,2,47,1,20.74741442,4,0,0,1,2,662
47,F,casado,ensino fundam,5,40,1,22.28065763,1,1,419,1,1,472
41,F,solteiro,ensino fundam,0,34,1,62.40535158,3,0,0,1,0,330.3
49,M,casado,mestrado,2,42,1,133.3698042,6,0,0,1,1,574
44,F,divorciado,doutorado,2,37,1,102.1733113,6,0,0,1,2,635
54,M,casado,ensino medio,3,48,1,139.8474892,2,1,504,1,1,678
51,F,solteiro,ensino medio,0,43,1,24.04505727,3,0,0,1,1,576
41,F,casado,ensino fundam,2,34,1,67.3039414,6,0,0,1,1,521
44,F,solteiro,ensino medio,0,36,1,19.46081837,6,0,0,1,1,374.4
41,M,casado,graduacao,4,34,1,89.91431299,4,0,0,1,1,372
47,F,casado,ensino medio,3,47,1,86.96943245,1,1,1393,1,1,755
39,F,solteiro,ensino medio,0,33,1,35.77800837,1,1,1367,1,1,660.6
57,M,casado,ensino fundam,2,49,1,101.1115562,5,0,0,1,1,497
44,M,divorciado,mestrado,1,37,1,186.5409689,3,1,320,1,1,515
49,M,solteiro,mestrado,0,43,1,41.35576155,2,1,1586,1,1,732.6
57,M,solteiro,mestrado,0,49,1,68.95936904,5,0,0,1,1,537.3
39,M,solteiro,graduacao,0,30,1,89.86545697,3,0,0,1,1,418.5
51,M,casado,ensino medio,3,45,1,144.0358657,1,1,891,1,1,728
46,F,solteiro,ensino fundam,0,38,1,22.27633616,2,1,425,1,1,497.7
62,F,casado,ensino fundam,1,56,1,20.37833389,6,0,0,1,0,319
45,M,casado,ensino medio,5,40,1,137.6721788,1,1,842,1,1,738
26,M,solteiro,ensino medio,0,18,1,16.19945234,6,0,0,1,0,247.5
46,F,casado,ensino fundam,3,40,1,22.84484297,4,0,0,1,0,457
52,F,casado,ensino medio,1,46,1,24.39594078,3,1,502,1,0,479
61,M,solteiro,ensino medio,0,53,0,0,5,0,0,1,1,448.56
57,M,casado,ensino medio,0,48,1,135.7673342,4,0,0,1,2,631
43,M,na,ensino fundam,3,36,1,121.9642429,6,0,0,1,1,449
48,M,casado,doutorado,3,40,1,190.2759995,5,0,0,1,1,466.2
42,F,casado,graduacao,3,34,0,0,3,1,480,1,1,424
50,M,casado,doutorado,2,44,1,197.5289689,6,0,0,2,1,743.4
32,M,solteiro,doutorado,0,24,1,85.36780945,5,0,0,1,1,398.7
52,M,divorciado,mestrado,2,47,1,201.9757225,5,0,0,1,1,706.58
47,M,casado,ensino medio,3,41,1,131.0793417,6,0,0,1,1,638
54,F,divorciado,ensino fundam,2,46,1,68.33847741,5,0,0,1,1,475
42,F,na,ensino medio,5,34,1,21.34430654,2,1,404,1,1,494
53,M,solteiro,ensino medio,0,47,1,135.275614,3,0,0,1,1,622.8
54,F,casado,ensino medio,1,46,1,103.4301867,4,0,0,1,0,532
61,M,casado,ensino fundam,0,53,1,19.34836243,6,0,0,1,0,497
39,F,casado,ensino medio,2,29,1,21.60020615,4,0,0,1,2,573
46,F,divorciado,ensino fundam,4,40,1,17.85779937,4,0,0,1,0,342
48,F,casado,ensino fundam,4,42,1,23.7013104,1,1,507,1,0,419
50,F,casado,mestrado,2,44,1,22.66291761,4,0,0,1,0,416
40,F,casado,ensino medio,2,34,1,22.75931385,3,1,524,1,0,459
60,F,solteiro,ensino medio,0,54,1,24.91823695,4,0,0,1,0,463.5
36,F,casado,mestrado,4,29,1,65.7213524,5,0,0,1,1,479
51,F,solteiro,doutorado,0,45,1,72.01853577,4,0,0,1,0,435.6
43,F,casado,ensino medio,5,43,1,39.40481437,1,1,1506,3,1,781
63,M,casado,ensino medio,1,55,1,70.15864929,2,1,295,1,0,384
62,M,solteiro,ensino medio,0,55,1,117.5408675,2,1,773,1,1,712.8
47,M,solteiro,ensino medio,1,41,1,130.2921188,1,1,468,1,0,467.1
31,F,casado,ensino medio,0,25,1,16.30746082,4,1,191,1,0,245
44,F,casado,ensino fundam,4,37,1,17.07447636,4,0,0,1,1,357
46,M,solteiro,ensino fundam,0,39,1,123.3331057,4,0,0,1,0,388.8
44,F,solteiro,graduacao,0,36,0,0,4,0,0,1,1,372.96
40,M,solteiro,graduacao,0,34,1,95.69753256,6,0,0,2,1,609.3
42,M,solteiro,graduacao,0,34,1,95.77368042,3,0,0,1,1,512.1
26,M,solteiro,ensino medio,0,18,0,0,4,0,0,1,0,200.7
38,M,solteiro,mestrado,0,31,1,121.6392084,6,0,0,1,0,554.4
46,M,solteiro,ensino fundam,1,40,1,96.04911888,3,0,0,1,0,415.8
49,F,casado,graduacao,3,43,1,70.08229397,5,0,0,1,0,438
43,F,solteiro,mestrado,0,37,1,22.54400246,6,0,0,1,0,387
45,F,divorciado,mestrado,2,40,1,76.10179424,5,0,0,2,1,698
39,F,solteiro,graduacao,0,31,0,0,3,0,0,1,1,263.52
38,F,solteiro,ensino medio,0,29,1,22.09367962,6,0,0,1,1,463.5
37,F,casado,ensino medio,2,31,1,21.48257525,6,0,0,1,0,434
43,F,solteiro,ensino medio,1,37,1,82.15697209,2,1,1334,1,0,559.8
47,F,casado,graduacao,3,28,0,0,3,1,269,2,1,471.2
49,M,solteiro,graduacao,0,42,1,193.2784503,6,0,0,1,0,451.8
52,M,casado,graduacao,2,48,1,153.7157794,1,1,1433,1,0,721
45,F,casado,ensino medio,3,35,0,0,3,1,253,1,2,435.2
52,F,solteiro,ensino medio,0,44,1,20.49036433,3,0,0,1,1,447.3
48,M,na,ensino fundam,2,41,1,68.92225539,5,0,0,1,1,486
